"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,57.2,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,60,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,65.1,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,62.2,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,51.9,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,49.7,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,52.8,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,46.4,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,66.6,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,64.9,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,46,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,59.8,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,59.3,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,56,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,58.3,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,60.7,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,54.1,,
"LTU","Lithuania","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,53.8,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,52.2,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,60.5,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1991","1991","PC","Percentage","0","Units",,,60,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1992","1992","PC","Percentage","0","Units",,,59.7,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1993","1993","PC","Percentage","0","Units",,,58.5,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,58.7,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,58.2,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,58.3,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,58.6,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,58.8,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,58,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,57.9,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,57.7,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,56.1,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,55.8,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,55.9,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,56.2,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,56.7,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,57,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,56.9,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,55.5,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,55.2,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,55.3,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,55.4,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,55.4,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,55.6,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,56,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,61.2,,
"AUT","Austria","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,57.5,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,49,,
"CAN","Canada","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,61,,
"CZE","Czech Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,57.6,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,58,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,53.6,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,50.3,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,58.5,,
"GRC","Greece","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,39.9,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,52.8,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,79.2,,
"IRL","Ireland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,57,,
"ITA","Italy","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,43.7,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,58.2,,
"KOR","Korea","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,60.6,,
"LUX","Luxembourg","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,55.2,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,57.4,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,60.2,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,66.4,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,61.5,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,52.8,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,50.7,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,54.2,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,47.6,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,67.1,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,65.2,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,46.3,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,60,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,59.7,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,55.6,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,58.6,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,61.1,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,54.6,,
"LTU","Lithuania","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,55.6,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,52.1,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,61.5,,
"AUT","Austria","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,57.9,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,50,,
"CAN","Canada","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,61.4,,
"CZE","Czech Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,58.5,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,58.1,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,54,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,50.5,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,58.9,,
"GRC","Greece","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,40.9,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,53.9,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,78,,
"IRL","Ireland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,57.8,,
"ITA","Italy","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,44.2,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,58.8,,
"KOR","Korea","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,60.8,,
"LUX","Luxembourg","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,56,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,57.3,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,60.9,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,67.5,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,61.1,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,53.7,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,52.5,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,55.1,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,48.7,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,67.8,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,65.2,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,47.1,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,60.6,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,60.1,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,55.7,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,60,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,61.3,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,55.5,,
"LTU","Lithuania","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,56.3,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,54.6,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,56.4,,
"OECD","OECD - Total","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,56.9,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,62.2,,
"AUT","Austria","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,58.4,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,51,,
"CAN","Canada","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,61.4,,
"CZE","Czech Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,59.2,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,58.6,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,55.2,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,50.7,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,59.2,,
"GRC","Greece","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,41.9,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,54.6,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,77,,
"IRL","Ireland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,58.6,,
"ITA","Italy","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,44.6,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,60,,
"KOR","Korea","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,60.7,,
"LUX","Luxembourg","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,56.5,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,57.6,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,61.8,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,67.8,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,61.7,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,54.2,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,54,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,55.9,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,49.7,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,68.3,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,65.3,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,47.4,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,60.7,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,60.4,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,55.5,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,60.4,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,61.4,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,56.9,,
"LTU","Lithuania","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,57.8,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,55.8,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,62.5,,
"AUT","Austria","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,58.6,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,51.5,,
"CAN","Canada","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,61.9,,
"CZE","Czech Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,59.2,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,59.4,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,55.6,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,50.7,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,60,,
"GRC","Greece","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,43,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,55.1,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,75.9,,
"IRL","Ireland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,59.4,,
"ITA","Italy","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,44.9,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,60.6,,
"KOR","Korea","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,60.9,,
