LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,1999,PC,Percentage,0,Units,,,5.975,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,2000,PC,Percentage,0,Units,,,5.45,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,2001,PC,Percentage,0,Units,,,5.075,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,2002,PC,Percentage,0,Units,,,5.175,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,2003,PC,Percentage,0,Units,,,5.025,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,2004,PC,Percentage,0,Units,,,4.75,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,2005,PC,Percentage,0,Units,,,4.8,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,2006,PC,Percentage,0,Units,,,5.425,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,2007,PC,Percentage,0,Units,,,5.325,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,2008,PC,Percentage,0,Units,,,5.7,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,2009,PC,Percentage,0,Units,,,7.625,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,2010,PC,Percentage,0,Units,,,7.875,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,2011,PC,Percentage,0,Units,,,8.125,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,2012,PC,Percentage,0,Units,,,7.975,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,2013,PC,Percentage,0,Units,,,7.6,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,2014,PC,Percentage,0,Units,,,6.175,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,2015,PC,Percentage,0,Units,,,5.35,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,2016,PC,Percentage,0,Units,,,4.9,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,2017,PC,Percentage,0,Units,,,4.425,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,2018,PC,Percentage,0,Units,,,4.1,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,2019,PC,Percentage,0,Units,,,3.825,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,2020,PC,Percentage,0,Units,,,4.575,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,2021,PC,Percentage,0,Units,,,4.525,,
GBR,United Kingdom,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,2022,PC,Percentage,0,Units,,,3.725,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,1990,PC,Percentage,0,Units,,,5.616667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,1991,PC,Percentage,0,Units,,,6.816667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,1992,PC,Percentage,0,Units,,,7.508333,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,1993,PC,Percentage,0,Units,,,6.9,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,1994,PC,Percentage,0,Units,,,6.083333,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,1995,PC,Percentage,0,Units,,,5.608333,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,1996,PC,Percentage,0,Units,,,5.416667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,1997,PC,Percentage,0,Units,,,4.95,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,1998,PC,Percentage,0,Units,,,4.508333,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,1999,PC,Percentage,0,Units,,,4.216667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,2000,PC,Percentage,0,Units,,,3.991667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,2001,PC,Percentage,0,Units,,,4.733333,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,2002,PC,Percentage,0,Units,,,5.775,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,2003,PC,Percentage,0,Units,,,5.991667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,2004,PC,Percentage,0,Units,,,5.533333,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,2005,PC,Percentage,0,Units,,,5.066667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,2006,PC,Percentage,0,Units,,,4.616667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,2007,PC,Percentage,0,Units,,,4.616667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,2008,PC,Percentage,0,Units,,,5.775,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,2009,PC,Percentage,0,Units,,,9.266666,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,2010,PC,Percentage,0,Units,,,9.616667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,2011,PC,Percentage,0,Units,,,8.95,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,2012,PC,Percentage,0,Units,,,8.066667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,2013,PC,Percentage,0,Units,,,7.375,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,2014,PC,Percentage,0,Units,,,6.166667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,2015,PC,Percentage,0,Units,,,5.291667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,2016,PC,Percentage,0,Units,,,4.866667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,2017,PC,Percentage,0,Units,,,4.35,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,2018,PC,Percentage,0,Units,,,3.9,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,2019,PC,Percentage,0,Units,,,3.666667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,2020,PC,Percentage,0,Units,,,8.091666,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,2021,PC,Percentage,0,Units,,,5.366667,,
USA,United States,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,2022,PC,Percentage,0,Units,,,3.65,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,1990,PC,Percentage,0,Units,,,7.7575,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,1991,PC,Percentage,0,Units,,,8.155,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,1992,PC,Percentage,0,Units,,,6.665,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,1993,PC,Percentage,0,Units,,,6.5425,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,1994,PC,Percentage,0,Units,,,7.815,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,1995,PC,Percentage,0,Units,,,7.3025,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,1996,PC,Percentage,0,Units,,,6.325,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,1997,PC,Percentage,0,Units,,,6.115,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,1998,PC,Percentage,0,Units,,,6.395,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,1999,PC,Percentage,0,Units,,,10.1375,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,2000,PC,Percentage,0,Units,,,9.6675,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,2001,PC,Percentage,0,Units,,,9.8525,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,2002,PC,Percentage,0,Units,,,9.805,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,2003,PC,Percentage,0,Units,,,9.54,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,2004,PC,Percentage,0,Units,,,10.0075,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,2005,PC,Percentage,0,Units,,,9.235,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,2006,PC,Percentage,0,Units,,,7.8,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,2007,PC,Percentage,0,Units,,,7.13,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,2008,PC,Percentage,0,Units,,,7.7925,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,2009,PC,Percentage,0,Units,,,9.675,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,2010,PC,Percentage,0,Units,,,8.15,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,2011,PC,Percentage,0,Units,,,7.125,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,2012,PC,Percentage,0,Units,,,6.545561,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,2013,PC,Percentage,0,Units,,,6.08222,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,2014,PC,Percentage,0,Units,,,6.495096,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,2015,PC,Percentage,0,Units,,,6.328377,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,2016,PC,Percentage,0,Units,,,6.684913,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,2017,PC,Percentage,0,Units,,,6.965175,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,2018,PC,Percentage,0,Units,,,7.376639,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,2019,PC,Percentage,0,Units,,,7.22264,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,2020,PC,Percentage,0,Units,,,10.77024,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,2021,PC,Percentage,0,Units,,,8.86145,,
CHL,Chile,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,2022,PC,Percentage,0,Units,,,7.878028,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,1997,PC,Percentage,0,Units,,,9.625,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,1998,PC,Percentage,0,Units,,,9.15,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,1999,PC,Percentage,0,Units,,,11.35,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,2000,PC,Percentage,0,Units,,,14.45833,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,2001,PC,Percentage,0,Units,,,13.04167,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,2002,PC,Percentage,0,Units,,,11.33333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,2003,PC,Percentage,0,Units,,,10.35,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,2004,PC,Percentage,0,Units,,,10.08333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,2005,PC,Percentage,0,Units,,,7.975,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,2006,PC,Percentage,0,Units,,,5.941667,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,2007,PC,Percentage,0,Units,,,4.6,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,2008,PC,Percentage,0,Units,,,5.516667,B,Break
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,2009,PC,Percentage,0,Units,,,13.475,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,2010,PC,Percentage,0,Units,,,16.58333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,2011,PC,Percentage,0,Units,,,12.35,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,2012,PC,Percentage,0,Units,,,9.908334,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,2013,PC,Percentage,0,Units,,,8.491667,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,2014,PC,Percentage,0,Units,,,7.316667,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,2015,PC,Percentage,0,Units,,,6.391667,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,2016,PC,Percentage,0,Units,,,6.833333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,2017,PC,Percentage,0,Units,,,5.808333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,2018,PC,Percentage,0,Units,,,5.391667,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,2019,PC,Percentage,0,Units,,,4.483333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,2020,PC,Percentage,0,Units,,,6.883333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,2021,PC,Percentage,0,Units,,,6.208333,,
EST,Estonia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,2022,PC,Percentage,0,Units,,,5.575,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,1995,PC,Percentage,0,Units,,,6.869637,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,1996,PC,Percentage,0,Units,,,6.677445,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,1997,PC,Percentage,0,Units,,,7.673759,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,1998,PC,Percentage,0,Units,,,8.535764,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,1999,PC,Percentage,0,Units,,,8.884659,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,2000,PC,Percentage,0,Units,,,8.770606,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,2001,PC,Percentage,0,Units,,,9.348134,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,2002,PC,Percentage,0,Units,,,10.29844,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,2003,PC,Percentage,0,Units,,,10.71266,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,2004,PC,Percentage,0,Units,,,10.36771,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,2005,PC,Percentage,0,Units,,,8.989903,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,2006,PC,Percentage,0,Units,,,8.403837,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,2007,PC,Percentage,0,Units,,,7.318558,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,2008,PC,Percentage,0,Units,,,6.099141,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,2009,PC,Percentage,0,Units,,,7.544086,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,2010,PC,Percentage,0,Units,,,6.636595,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,2011,PC,Percentage,0,Units,,,5.602376,B,Break
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,2012,PC,Percentage,0,Units,,,6.85,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,2013,PC,Percentage,0,Units,,,6.208333,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,2014,PC,Percentage,0,Units,,,5.908333,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,2015,PC,Percentage,0,Units,,,5.241667,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,2016,PC,Percentage,0,Units,,,4.808333,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,2017,PC,Percentage,0,Units,,,4.216667,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,2018,PC,Percentage,0,Units,,,4,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,2019,PC,Percentage,0,Units,,,3.8,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,2020,PC,Percentage,0,Units,,,4.325,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,2021,PC,Percentage,0,Units,,,4.958333,,
ISR,Israel,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,2022,PC,Percentage,0,Units,,,3.766667,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,1996,PC,Percentage,0,Units,,,6.891667,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,1997,PC,Percentage,0,Units,,,6.916667,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,1998,PC,Percentage,0,Units,,,7.366667,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,1999,PC,Percentage,0,Units,,,7.408333,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,2000,PC,Percentage,0,Units,,,6.741667,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,2001,PC,Percentage,0,Units,,,6.191667,,
SVN,Slovenia,LRHUTTTT,"Unemployment rate (monthly), Total, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,2002,PC,Percentage,0,Units,,,6.341667,,
